timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1648539530909,1,GetDetails-1,200,OK,Web Service Employee 1-41,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539530910,2,GetById,200,OK,Web Service Employee 1-41,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539530910,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-41,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539530910,2,GetById-1,200,OK,Web Service Employee 1-41,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,2,0,0
1648539530912,1,GetDetails,200,OK,Web Service Employee 1-41,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539530912,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-41,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539530912,1,GetDetails-1,200,OK,Web Service Employee 1-41,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539530913,1,GetById,200,OK,Web Service Employee 1-41,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539530913,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-41,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539530913,1,GetById-1,200,OK,Web Service Employee 1-41,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539530915,1,GetDetails,200,OK,Web Service Employee 1-41,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539530915,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-41,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539530915,1,GetDetails-1,200,OK,Web Service Employee 1-41,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539530916,2,GetById,200,OK,Web Service Employee 1-41,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539530916,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-41,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539530916,2,GetById-1,200,OK,Web Service Employee 1-41,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,2,0,0
1648539530918,2,GetDetails,200,OK,Web Service Employee 1-41,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539530918,1,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-41,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539530919,1,GetDetails-1,200,OK,Web Service Employee 1-41,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539530920,1,GetById,200,OK,Web Service Employee 1-41,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539530920,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-41,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539530920,1,GetById-1,200,OK,Web Service Employee 1-41,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539530922,1,GetDetails,200,OK,Web Service Employee 1-41,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539530922,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-41,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539530922,1,GetDetails-1,200,OK,Web Service Employee 1-41,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539530923,1,GetById,200,OK,Web Service Employee 1-41,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539530923,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-41,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539530923,1,GetById-1,200,OK,Web Service Employee 1-41,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539530925,1,GetDetails,200,OK,Web Service Employee 1-41,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539530925,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-41,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539530925,1,GetDetails-1,200,OK,Web Service Employee 1-41,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539532895,15,GetById,200,OK,Web Service Employee 1-42,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,3,0,1
1648539532895,3,GetById-0,307,Temporary Redirect,Web Service Employee 1-42,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,3,0,1
1648539532899,11,GetById-1,200,OK,Web Service Employee 1-42,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,11,0,9
1648539532910,1,GetDetails,200,OK,Web Service Employee 1-42,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539532910,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-42,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539532910,1,GetDetails-1,200,OK,Web Service Employee 1-42,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539532911,1,GetById,200,OK,Web Service Employee 1-42,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539532911,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-42,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539532911,1,GetById-1,200,OK,Web Service Employee 1-42,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539532912,1,GetDetails,200,OK,Web Service Employee 1-42,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539532912,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-42,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539532912,1,GetDetails-1,200,OK,Web Service Employee 1-42,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539532913,1,GetById,200,OK,Web Service Employee 1-42,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539532913,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-42,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539532913,1,GetById-1,200,OK,Web Service Employee 1-42,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539532914,0,GetDetails,200,OK,Web Service Employee 1-42,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539532914,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-42,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539532914,0,GetDetails-1,200,OK,Web Service Employee 1-42,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539532915,0,GetById,200,OK,Web Service Employee 1-42,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539532915,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-42,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539532915,0,GetById-1,200,OK,Web Service Employee 1-42,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539532915,2,GetDetails,200,OK,Web Service Employee 1-42,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539532915,1,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-42,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539532916,1,GetDetails-1,200,OK,Web Service Employee 1-42,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539532917,1,GetById,200,OK,Web Service Employee 1-42,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539532917,1,GetById-0,307,Temporary Redirect,Web Service Employee 1-42,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539532918,0,GetById-1,200,OK,Web Service Employee 1-42,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539532919,1,GetDetails,200,OK,Web Service Employee 1-42,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539532919,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-42,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539532919,1,GetDetails-1,200,OK,Web Service Employee 1-42,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539532920,1,GetById,200,OK,Web Service Employee 1-42,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539532920,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-42,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539532920,1,GetById-1,200,OK,Web Service Employee 1-42,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539532921,1,GetDetails,200,OK,Web Service Employee 1-42,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539532921,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-42,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539532921,1,GetDetails-1,200,OK,Web Service Employee 1-42,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539534896,15,GetById,200,OK,Web Service Employee 1-43,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,2,0,2
1648539534896,2,GetById-0,307,Temporary Redirect,Web Service Employee 1-43,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,2,0,2
1648539534899,12,GetById-1,200,OK,Web Service Employee 1-43,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,12,0,9
1648539534911,2,GetDetails,200,OK,Web Service Employee 1-43,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539534911,1,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-43,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539534912,1,GetDetails-1,200,OK,Web Service Employee 1-43,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539534913,2,GetById,200,OK,Web Service Employee 1-43,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539534913,1,GetById-0,307,Temporary Redirect,Web Service Employee 1-43,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539534914,1,GetById-1,200,OK,Web Service Employee 1-43,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539534915,1,GetDetails,200,OK,Web Service Employee 1-43,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539534915,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-43,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539534915,1,GetDetails-1,200,OK,Web Service Employee 1-43,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539534916,1,GetById,200,OK,Web Service Employee 1-43,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539534916,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-43,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539534916,1,GetById-1,200,OK,Web Service Employee 1-43,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539534917,2,GetDetails,200,OK,Web Service Employee 1-43,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539534917,1,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-43,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539534918,1,GetDetails-1,200,OK,Web Service Employee 1-43,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539534919,1,GetById,200,OK,Web Service Employee 1-43,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539534919,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-43,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539534919,1,GetById-1,200,OK,Web Service Employee 1-43,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539534921,2,GetDetails,200,OK,Web Service Employee 1-43,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539534921,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-43,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539534921,2,GetDetails-1,200,OK,Web Service Employee 1-43,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,2,0,0
1648539534924,3,GetById,200,OK,Web Service Employee 1-43,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539534924,1,GetById-0,307,Temporary Redirect,Web Service Employee 1-43,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539534925,2,GetById-1,200,OK,Web Service Employee 1-43,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,2,0,0
1648539534927,2,GetDetails,200,OK,Web Service Employee 1-43,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539534927,1,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-43,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539534928,1,GetDetails-1,200,OK,Web Service Employee 1-43,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539534929,3,GetById,200,OK,Web Service Employee 1-43,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539534929,1,GetById-0,307,Temporary Redirect,Web Service Employee 1-43,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539534930,2,GetById-1,200,OK,Web Service Employee 1-43,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,2,0,0
1648539534932,2,GetDetails,200,OK,Web Service Employee 1-43,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539534932,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-43,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539534932,2,GetDetails-1,200,OK,Web Service Employee 1-43,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,2,0,0
1648539536895,15,GetById,200,OK,Web Service Employee 1-44,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,2,0,1
1648539536895,2,GetById-0,307,Temporary Redirect,Web Service Employee 1-44,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,2,0,1
1648539536898,12,GetById-1,200,OK,Web Service Employee 1-44,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,12,0,10
1648539536910,1,GetDetails,200,OK,Web Service Employee 1-44,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539536910,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-44,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539536910,1,GetDetails-1,200,OK,Web Service Employee 1-44,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539536911,1,GetById,200,OK,Web Service Employee 1-44,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539536911,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-44,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539536911,1,GetById-1,200,OK,Web Service Employee 1-44,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539536912,1,GetDetails,200,OK,Web Service Employee 1-44,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539536912,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-44,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539536912,1,GetDetails-1,200,OK,Web Service Employee 1-44,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539536913,1,GetById,200,OK,Web Service Employee 1-44,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539536913,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-44,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539536913,1,GetById-1,200,OK,Web Service Employee 1-44,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539536914,1,GetDetails,200,OK,Web Service Employee 1-44,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539536914,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-44,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539536914,1,GetDetails-1,200,OK,Web Service Employee 1-44,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539536915,0,GetById,200,OK,Web Service Employee 1-44,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539536915,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-44,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539536915,0,GetById-1,200,OK,Web Service Employee 1-44,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539536916,1,GetDetails,200,OK,Web Service Employee 1-44,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539536916,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-44,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539536916,1,GetDetails-1,200,OK,Web Service Employee 1-44,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539536917,1,GetById,200,OK,Web Service Employee 1-44,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539536917,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-44,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539536917,1,GetById-1,200,OK,Web Service Employee 1-44,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539536918,1,GetDetails,200,OK,Web Service Employee 1-44,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539536918,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-44,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539536918,1,GetDetails-1,200,OK,Web Service Employee 1-44,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539536919,1,GetById,200,OK,Web Service Employee 1-44,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539536919,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-44,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539536919,1,GetById-1,200,OK,Web Service Employee 1-44,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539536920,1,GetDetails,200,OK,Web Service Employee 1-44,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539536920,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-44,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539536920,1,GetDetails-1,200,OK,Web Service Employee 1-44,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539538895,14,GetById,200,OK,Web Service Employee 1-45,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,2,0,1
1648539538895,2,GetById-0,307,Temporary Redirect,Web Service Employee 1-45,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,2,0,1
1648539538897,12,GetById-1,200,OK,Web Service Employee 1-45,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,12,0,10
1648539538909,2,GetDetails,200,OK,Web Service Employee 1-45,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539538909,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-45,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539538910,1,GetDetails-1,200,OK,Web Service Employee 1-45,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539538911,2,GetById,200,OK,Web Service Employee 1-45,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539538911,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-45,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539538911,2,GetById-1,200,OK,Web Service Employee 1-45,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,2,0,0
1648539538913,1,GetDetails,200,OK,Web Service Employee 1-45,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539538913,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-45,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539538913,1,GetDetails-1,200,OK,Web Service Employee 1-45,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539538914,1,GetById,200,OK,Web Service Employee 1-45,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539538914,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-45,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539538914,1,GetById-1,200,OK,Web Service Employee 1-45,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539538915,1,GetDetails,200,OK,Web Service Employee 1-45,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539538915,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-45,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539538915,1,GetDetails-1,200,OK,Web Service Employee 1-45,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539538916,1,GetById,200,OK,Web Service Employee 1-45,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539538916,0,GetById-0,307,Temporary Redirect,Web Service Employee 1-45,,true,,179,332,1,1,http://localhost:5000/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
1648539538916,1,GetById-1,200,OK,Web Service Employee 1-45,text,true,,157,332,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,1,0,0
1648539538917,1,GetDetails,200,OK,Web Service Employee 1-45,text,true,,396,670,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539538917,0,GetDetails-0,307,Temporary Redirect,Web Service Employee 1-45,,true,,182,335,1,1,http://localhost:5000/api/Employee/GetEmployeeDetails?EmpID=1,0,0,0
1648539538917,1,GetDetails-1,200,OK,Web Service Employee 1-45,text,true,,214,335,1,1,https://localhost:5001/api/Employee/GetEmployeeDetails?EmpID=1,1,0,0
1648539538918,1,GetById,200,OK,Web Service Employee 1-45,text,true,,336,664,1,1,https://localhost:5001/api/Employee/GetEmployeebyId?EmpID=1,0,0,0
